model,question_id,question,correct_answer,model_answer,is_correct,bleu,f1,response_time,error_message
Multilingual-E5,77,حكم الإيلاء (اليمين على عدم قربان الزوجة):,ب, أ: الإيلاء محرم بإجماع العلماء ,False,0.008811835296733616,0.0,3.7934699058532715,
Multilingual-E5,78,حكم الظهار:,ب, ب: الظهار محرم بإجماع العلماء ,True,0.009048295247234425,1.0,3.0565433502197266,
Multilingual-E5,79,حكم اللعان:,ب, ب: اللعان مشروع عند التهمة بالزنا ,True,0.008176856499690712,1.0,3.518566846847534,
Multilingual-E5,80,حكم الخلع:,ب, ب: الخلع جائز بإجماع العلماء ,True,0.0092991042878441,1.0,2.560671091079712,
Multilingual-E5,81,حكم الطلاق:,ب, ب: الطلاق جائز بأسبابه وبشروطه بإجماع العلماء ,True,0.006389329974674238,1.0,3.166491746902466,
Multilingual-E5,82,حكم الرجعة بعد الطلاق:,ب, الجواب: ب: الرجعة جائزة في الطلاق الرجعي بإجماع العلماء ,True,0.005433186420677938,1.0,4.423716068267822,
Multilingual-E5,83,حكم العدة بعد الطلاق:,ب, ب: العدة واجبة بإجماع العلماء ,True,0.009048295247234425,1.0,3.07903790473938,
Multilingual-E5,84,حكم النفقة بعد الطلاق:,ب, ب: النفقة واجبة في العدة بإجماع العلماء ,True,0.0071638813215387015,1.0,2.72692608833313,
Multilingual-E5,85,حكم الحضانة بعد الطلاق:,ب, ب: الحضانة واجبة بإجماع العلماء ,True,0.008588486560503192,1.0,3.3749029636383057,
Multilingual-E5,86,حكم الوصية للوارث:,ب, ب: الوصية للوارث محرمة بإجماع العلماء إلا بإذن باقي الورثة ,True,0.005203424609196104,1.0,4.530846834182739,
Multilingual-E5,87,حكم وجوب صلاة الوتر:,ب, ب: صلاة الوتر سنة مؤكدة عند جمهور العلماء ,True,0.006883858510498897,1.0,2.577939748764038,
Multilingual-E5,88,حكم ذبح غير المسلم للحيوان المأكول:,ب, ب: ذبيحته حرام إلا ذبيحة أهل الكتاب بالشروط المعتبرة عند جمهور العلماء ,True,0.0044608951829991,1.0,4.649006605148315,
Multilingual-E5,89,حكم من سب الله أو رسوله:,ب, ب: هو كافر مرتد بإجماع العلماء ,True,0.008811835296733616,1.0,2.939547538757324,
Multilingual-E5,90,حكم اللعان بين الزوجين:,ب, ب: اللعان مشروع بإجماع العلماء عند التهمة بالزنا ,True,0.006065997938636506,1.0,3.775691270828247,
Multilingual-E5,91,حكم المباهلة في الدين:,ب, ب: المباهلة جائزة بإجماع العلماء عند الحاجة ,True,0.006626589205134352,1.0,3.5757203102111816,
Multilingual-E5,92,حكم الرضاع المحرم للنكاح:,ب, ب: الرضاع يحرم النكاح بإجماع العلماء ,True,0.007633935801913548,1.0,3.5559072494506836,
Multilingual-E5,93,حكم الحضانة للأطفال:,ب, ب: الحضانة واجبة بإجماع العلماء ,True,0.008588486560503192,1.0,2.4046976566314697,
Multilingual-E5,94,حكم الدعاء على الظالم:,ب, الإجابة الصحيحة هي: أ: الدعاء على الظالم محرم بإجماع العلماء ,False,0.0050615410611162615,0.0,3.0262856483459473,
Multilingual-E5,95,حكم مصافحة الرجل للمرأة الأجنبية:,ب, ب: المصافحة محرمة بإجماع العلماء ,True,0.008377152169377823,1.0,3.7226009368896484,
Multilingual-E5,96,حكم صلاة الكسوف والخسوف:,ب, ب: صلاة الكسوف سنة مؤكدة بإجماع العلماء ,True,0.0071638813215387015,1.0,2.804445743560791,
Multilingual-E5,97,حكم بيع العربون:,ب," الجواب: 
ج: بيع العربون مكروه عند الجمهور ",False,0.006883858510498897,0.0,4.1647422313690186,
Multilingual-E5,98,حكم إعارة السلاح في الفتنة:,ب, ب: إعارة السلاح محرمة بإجماع العلماء ,True,0.007633935801913548,1.0,3.9489238262176514,
Multilingual-E5,99,حكم الوفاء بالكفارات:,ب, ب: الوفاء بالكفارات واجب بإجماع العلماء ,True,0.0071638813215387015,1.0,3.015749454498291,
Multilingual-E5,100,حكم الوفاء بالنذر المباح:,ب, ب: الوفاء بالنذر واجب بإجماع العلماء ,True,0.007633935801913548,1.0,3.872959852218628,
Multilingual-E5,101,خيار المجلس عند المالكية:,ب, ب ,True,0.07249749990681824,1.0,3.200873613357544,
Multilingual-E5,102,بيع الغرر اليسير في المذهب المالكي:,ب, ب: بيع الغرر اليسير معفو عنه ولا يؤثر في صحة العقد ,True,0.005869389976559867,1.0,3.7264533042907715,
Multilingual-E5,103,من شروط صحة الحج:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,3.2697224617004395,
Multilingual-E5,104,يبدأ الإحرام للحج من:,أ, الإجابة الصحيحة هي: أ: المواقيت المكانية ,True,0.00702083472657119,1.0,3.498133659362793,
Multilingual-E5,105,من محظورات الإحرام:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,3.012218713760376,
Multilingual-E5,106,الطواف حول الكعبة يكون:,ب, ب: عكس اتجاه عقارب الساعة ,True,0.01015265650850611,1.0,3.173429012298584,
Multilingual-E5,107,عدد أشواط السعي بين الصفا والمروة:,أ, الجواب: الخيار الصحيح هو (أ) سبعة أشواط. ,False,0.00702083472657119,0.0,3.658470392227173,
Multilingual-E5,108,الوقوف بعرفة يكون في اليوم:,ب, ب: التاسع من ذي الحجة ,True,0.011603982212675388,1.0,3.3335201740264893,
Multilingual-E5,109,رمي الجمرات يبدأ في:,ب, ب: يوم النحر ,True,0.01758542189440898,1.0,2.717344284057617,
Multilingual-E5,110,طواف الإفاضة من:,ب, الجواب: ب: أركان الحج ,False,0.011603982212675388,0.0,3.683363437652588,
Multilingual-E5,111,من أركان العمرة:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,3.2636425495147705,
Multilingual-E5,112,متى يجوز التمتع بالعمرة إلى الحج؟,أ, أ: في أشهر الحج ,False,0.014936192853457254,0.0,3.0900180339813232,
Multilingual-E5,113,من شروط طواف الإفاضة:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,3.715543270111084,
Multilingual-E5,114,المبيت بمزدلفة ليلة النحر:,ب, ب: واجب من واجبات الحج ,False,0.011199617145528714,0.0,2.695624351501465,
Multilingual-E5,115,أنواع النسك في الحج:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,3.5101091861724854,
Multilingual-E5,116,الهدي واجب على:,أ, الجواب: الهدي واجب على: أ: المتمتع والقارن ,True,0.0067525623389387635,1.0,3.3602075576782227,
Multilingual-E5,117,من محظورات الإحرام للمرأة:,ج, ج: كلاهما ,True,0.021598265052211615,1.0,2.651120662689209,
Multilingual-E5,118,حكم التحلل من الإحرام قبل إتمام النسك:,ب, ب: جائز بشرط الاشتراط عند الإحرام ,True,0.008176856499690712,1.0,3.67791485786438,
Multilingual-E5,119,طواف الوداع:,ب, ب: واجب إلا على الحائض والنفساء ,True,0.008588486560503192,1.0,3.761251211166382,
Multilingual-E5,120,حكم تأخير طواف الإفاضة إلى ما بعد أيام التشريق:,أ, الجواب: أ: جائز ,True,0.014936192853457254,1.0,3.6527493000030518,
Multilingual-E5,121,من أسباب وجوب دم الفدية:,ج, ج ,True,0.07249749990681824,1.0,2.9334118366241455,
Multilingual-E5,122,العمرة في رمضان:,أ, الإجابة الصحيحة هي: أ: تعدل حجة ,True,0.008588486560503192,1.0,3.0431690216064453,
Multilingual-E5,123,وقت صلاة الظهر حسب المذهب المالكي يبدأ من:,أ, الجواب الصحيح هو: أ: زوال الشمس ,True,0.008588486560503192,1.0,3.9836933612823486,
Multilingual-E5,124,وقت صلاة العصر حسب المذهب المالكي يبدأ من:,أ, الجواب الصحيح هو: أ: عندما يصير ظل كل شيء مثله ,True,0.006277466950757328,1.0,3.8147430419921875,
Multilingual-E5,125,وقت صلاة المغرب حسب المذهب المالكي:,ج, الجواب الصحيح هو: ج ,True,0.012518377344512808,1.0,2.9834651947021484,
Multilingual-E5,126,وقت صلاة العشاء حسب المذهب المالكي يبدأ من:,ب, ب: مغيب الشفق الأحمر ,True,0.012042033681462784,1.0,2.896052598953247,
Multilingual-E5,127,من نواقض الوضوء في المذهب المالكي:,ب, ب ,True,0.07249749990681824,1.0,3.1009292602539062,
Multilingual-E5,128,من شروط صحة صلاة الجمعة في المذهب المالكي:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,3.7754452228546143,
Multilingual-E5,129,ينتقض الوضوء في المذهب المالكي بـ:,د, الجواب: د: أ و ج ,False,0.014238348381961592,0.0,4.031096458435059,
Multilingual-E5,130,الخطبة في صلاة الجمعة حسب المذهب المالكي:,أ, الجواب: أ: شرط من شروط صحتها ,True,0.0092991042878441,1.0,3.8547980785369873,
Multilingual-E5,131,النوم الثقيل المستغرق في المذهب المالكي:,أ, الجواب: أ ,True,0.021598265052211615,1.0,3.080373764038086,
Multilingual-E5,132,وقت الضرورة لصلاة العصر حسب المذهب المالكي:,ب, ب: ليس له وقت ضرورة في المشهور ,True,0.008811835296733616,1.0,3.9928736686706543,
Multilingual-E5,133,أركان الإسلام عددها:,أ, الجواب: أ: خمسة ,True,0.014936192853457254,1.0,3.174260377883911,
Multilingual-E5,134,أي من التالي ليس من أركان الإيمان:,ج, ج ,True,0.07249749990681824,1.0,2.149427890777588,
Multilingual-E5,135,الإحسان في الإسلام يعني:,أ," الإحسان في الإسلام يعني: 
أ: أن تعبد الله كأنك تراه، فإن لم تكن تراه فإنه يراك ",True,0.004079981195306543,1.0,4.5456342697143555,
Multilingual-E5,136,الفرق الأساسي بين الزكاة والصدقة أن:,ب, ب: الزكاة فريضة والصدقة تطوعية ,True,0.008811835296733616,1.0,3.3078837394714355,
Multilingual-E5,137,أجر صيام يوم عرفة للحاج:,ب, ب: لا يُسن للحاج صيام يوم عرفة ,False,0.008811835296733616,0.0,2.906984567642212,
Multilingual-E5,138,أجر صيام يوم عاشوراء:,ب, ب: يكفر السنة التي قبله فقط ,True,0.009565665109256835,1.0,3.2177927494049072,
Multilingual-E5,139,ليلة القدر هي:,أ, الجواب الصحيح هو: أ: ليلة من العشر الأواخر من رمضان ,True,0.005776163584689931,1.0,3.5548853874206543,
Multilingual-E5,140,القهقهة (الضحك بصوت) في الصلاة حسب المذهب المالكي:,أ, أ: القهقهة تبطل الصلاة ولا تنقض الوضوء ,True,0.007313425995364251,1.0,4.520023822784424,
Arabic-Triplet-Matryoshka-V2,1,حكم الطهارة لمن أراد أداء الصلاة:,أ, الجواب: أ: واجبة بإجماع المسلمين ,True,0.008377152169377823,1.0,5.872477054595947,
Arabic-Triplet-Matryoshka-V2,2,ما هو حكم الوضوء بفضل وضوء مسلم آخر:,ب, ب: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,3.3860416412353516,
Arabic-Triplet-Matryoshka-V2,3,حكم وضوء الرجل والمرأة معاً في إناء واحد:,ج, ج: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,3.9009203910827637,
Arabic-Triplet-Matryoshka-V2,4,حكم ماء البحر للوضوء:,أ, الجواب: أ: طهور بإجماع العلماء ,True,0.008811835296733616,1.0,4.605895280838013,
Arabic-Triplet-Matryoshka-V2,5,حكم الوضوء بالمائعات غير الماء:,ب, ب: لا يجوز بإجماع العلماء (عدا النبيذ محل خلاف) ,True,0.00616976802746866,1.0,4.0407257080078125,
Arabic-Triplet-Matryoshka-V2,6,حكم الاستنجاء بالماء:,ب, ب: جائز ومجمع عليه ,True,0.013038525962482981,1.0,3.995842695236206,
Arabic-Triplet-Matryoshka-V2,7,حكم الاستجمار بالأحجار:,ب, ب: جائز ومجمع عليه ,True,0.013038525962482981,1.0,3.709005832672119,
Arabic-Triplet-Matryoshka-V2,8,حكم الجمع بين الاستجمار والاستنجاء بالماء:,ب, ب: جائز ومجمع عليه ,True,0.013038525962482981,1.0,2.7393648624420166,
Arabic-Triplet-Matryoshka-V2,9,حكم الاستجمار بغير الحجارة:,ب, ب: جائز بالطاهر المنقي ما لم يكن طعاماً ,True,0.0071638813215387015,1.0,4.343622446060181,
Arabic-Triplet-Matryoshka-V2,10,حكم الاستجمار مع وجود الماء:,ب, ب: جائز ومجمع عليه ,True,0.013038525962482981,1.0,3.497652769088745,
Arabic-Triplet-Matryoshka-V2,11,حكم الاستنجاء باليد اليمنى:,ب, ب: منهي عنه بإجماع العلماء ,True,0.009849574084214482,1.0,3.0304174423217773,
Arabic-Triplet-Matryoshka-V2,12,حكم السواك عند الصلاة:,ب, ب: مستحب ومشروع بإجماع العلماء ,True,0.008811835296733616,1.0,3.6983792781829834,
Arabic-Triplet-Matryoshka-V2,13,حكم الختان للرجال:,ب, ب: من سنن الإسلام ومشروع بإجماع العلماء ,True,0.0071638813215387015,1.0,4.143842697143555,
Arabic-Triplet-Matryoshka-V2,14,حكم التثليث في الوضوء:,ب, ب: غير واجب بإجماع العلماء ,True,0.009849574084214482,1.0,4.0782928466796875,
Arabic-Triplet-Matryoshka-V2,15,ما هو حكم استقبال القبلة في الصلاة:,ب, ب: واجب بإجماع العلماء ,True,0.011199617145528714,1.0,3.3666694164276123,
